,idx,종목코드,회사명,현재가,발행주식수,자사주,매출_16,매출_17,매출_18,매출_19,매출_20,매출_21,매출_22,매출_23,영이_16,영이_17,영이_18,영이_19,영이_20,영이_21,영이_22,영이_23,당순_16,당순_17,당순_18,당순_19,당순_20,당순_21,당순_22,당순_23,자산_16,자산_17,자산_18,자산_19,자산_20,자산_21,자산_22,자산_23,부채_16,부채_17,부채_18,부채_19,부채_20,부채_21,부채_22,부채_23,자본_16,자본_17,자본_18,자본_19,자본_20,자본_21,자본_22,자본_23,지배_16,지배_17,지배_18,지배_19,지배_20,지배_21,지배_22,지배_23,자본금_16,자본금_17,자본금_18,자본금_19,자본금_20,자본금_21,자본금_22,자본금_23,ROA_16,ROA_17,ROA_18,ROA_19,ROA_20,ROA_21,ROA_22,ROA_23,ROE_16,ROE_17,ROE_18,ROE_19,ROE_20,ROE_21,ROE_22,ROE_23,EPS_16,EPS_17,EPS_18,EPS_19,EPS_20,EPS_21,EPS_22,EPS_23,PER_16,PER_17,PER_18,PER_19,PER_20,PER_21,PER_22,PER_23,PBR_16,PBR_17,PBR_18,PBR_19,PBR_20,PBR_21,PBR_22,PBR_23,발주_16,발주_17,발주_18,발주_19,발주_20,발주_21,발주_22,발주_23
178,178,082660,코스나인 *,"1,325/ -30","38,194,113/ 0","6,896","2,073",956,870,184,232, , , ,24,-27,-110,-32,-10, , , ,-65,-296,-495,-289,-104, , , ,"1,972","1,814",794,518,709, , , ,"1,280","1,201",658,383,508, , , ,693,613,136,135,201, , , ,693,613,136,135,201, , , ,100,202,210,106,152, , , ,-3.33,-15.64,-37.94,-44.06,-16.94, , , ,-10.13,-45.34,-132.04,-213.07,-61.89, , , ,"-2,238","-5,071","-6,002","-2,510",-392, , , ,N/A,N/A,N/A,N/A,N/A, , , ,0.50,0.48,2.36,2.88,2.50, , , ,"4,265","8,123","8,477","21,162","30,387", , , 
179,179,080010,이상네트웍스 *,"7,820/ -70","9,015,000/ 0","458,180",388,511,537,582,442, , , ,66,80,68,75,31, , , ,62,80,64,109,60, , , ,814,922,"1,373","1,529","1,539", , , ,74,96,473,472,433, , , ,740,826,900,"1,057","1,106", , , ,704,769,849,948,"1,000", , , ,45,45,45,45,45, , , ,8.20,9.28,5.54,7.53,3.91, , , ,8.67,10.83,8.45,10.04,6.38, , , ,643,885,758,"1,001",690, , , ,12.39,9.85,9.82,7.11,10.22, , , ,1.00,1.01,0.77,0.67,0.63, , , ,"9,000","9,015","9,015","9,015","9,015", , , 
180,180,058220,아리온 *,275/ +0,"1,299,141/ 0","1,489",460,517,459,330,82, , , ,-89,-95,-59,21,-109, , , ,-129,-214,-112,-75,-291, , , ,771,686,772,870,261, , , ,410,457,518,676,346, , , ,361,229,254,194,-85, , , ,358,225,250,190,-90, , , ,139,155,179,181,6, , , ,-19.59,-29.43,-15.33,-9.14,-51.52, , , ,-39.03,-73.83,-47.35,-34.27,-586.75, , , ,"-16,877","-22,293","-9,421","-6,233","-22,655", , , ,N/A,N/A,N/A,N/A,N/A, , , ,0.11,0.12,0.12,0.10,N/A, , , ,929,"1,035","1,193","1,208","1,299", , , 
181,181,078160,메디포스트 *,"29,350/ +250","16,264,194/ 0","20,000",287,422,444,458,486, , , ,-154,-34,-66,-81,-24, , , ,-112,-10,-20,-141,-19, , , ,"1,367","1,446","1,758","2,137","2,198", , , ,360,402,489,"1,018","1,029", , , ,"1,007","1,044","1,268","1,120","1,169", , , ,"1,007","1,044","1,268","1,116","1,165", , , ,39,39,39,78,78, , , ,-7.01,-0.68,-1.25,-7.25,-0.87, , , ,-9.06,-0.93,-1.74,-11.85,-1.66, , , ,-718,-61,-129,-904,-121, , , ,N/A,N/A,N/A,N/A,N/A, , , ,4.13,8.59,4.45,4.79,4.53, , , ,"15,598","15,598","15,618","15,618","15,618", , , 
182,182,082850,우리바이오 *,"5,190/ -20","45,177,878/ 0",0,"15,335","14,746","12,796","16,726","16,234", , , ,-86,-42,-123,265,390, , , ,-646,-233,-325,61,170, , , ,"8,179","6,134","6,052","6,100","6,461", , , ,"5,845","4,515","4,848","4,828","5,010", , , ,"2,334","1,619","1,203","1,272","1,451", , , ,"1,290","1,300",880,934,"1,111", , , ,208,208,208,225,225, , , ,-7.48,-3.26,-5.34,1.00,2.70, , , ,-31.42,-9.63,-30.18,5.00,16.47, , , ,-968,-300,-792,101,375, , , ,N/A,N/A,N/A,11.10,16.40, , , ,0.48,0.43,0.37,0.50,2.34, , , ,"41,519","41,519","41,519","44,918","44,918", , , 
183,183,080160,모두투어 *,"24,300/ -100","18,900,000/ 0","1,088,098","2,371","3,721","3,650","2,972",548,487,"2,364","3,177",201,339,166,32,-212,-133,279,428,159,249,122,23,-647,-140,218,349,"2,104","3,506","3,346","4,206","2,566","2,646","3,760","4,402","1,077","1,862","1,734","2,681","1,759","1,941","2,832","3,099","1,027","1,644","1,612","1,525",807,705,928,"1,303","1,034","1,362","1,333","1,241",525,433,644,972,63,95,95,95,95,93,93,94,8.08,8.87,3.55,0.60,-19.11,-5.36,6.81,8.54,16.51,20.76,9.31,1.39,-73.08,-29.08,41.36,43.09,887,"1,316",664,95,"-3,414",-737,"1,178","1,841",21.77,23.17,36.29,192.37,N/A,N/A,20.63,13.20,2.77,3.72,2.87,2.24,4.52,5.99,4.70,3.52,"18,900","18,900","18,900","18,900","18,900", , , 
184,184,078890,가온미디어 *,"17,800/ -700","15,851,946/ 0","9,804","4,369","5,284","6,098","6,010","4,831", , , ,204,210,93,291,93, , , ,175,62,52,178,20, , , ,"2,393","2,670","3,258","3,076","3,305", , , ,"1,236","1,438","1,882","1,517","1,721", , , ,"1,157","1,231","1,376","1,559","1,584", , , ,"1,169","1,249","1,394","1,579","1,591", , , ,67,67,73,74,75, , , ,7.60,2.44,1.75,5.62,0.63, , , ,16.50,5.67,3.89,12.08,1.85, , , ,"1,289",492,341,"1,178",191, , , ,7.92,23.76,22.56,6.87,33.48, , , ,1.17,1.28,0.82,0.78,0.60, , , ,"13,932","13,932","15,082","15,362","15,362", , , 
185,185,050890,쏠리드 *,"6,980/ -20","60,280,977/ 0","9,518","2,398","2,537","2,226","2,293","1,729","2,116","2,797","3,319",111,209,11,-35,-169,38,235,295,-714,-259,112,54,-119,29,237,300,"3,427","2,809","2,694","2,838","2,815","3,224","3,520","3,986","2,654","2,013","1,591","1,601","1,697","2,074","2,133","2,300",773,796,"1,103","1,236","1,118","1,150","1,387","1,686",769,830,"1,086","1,226","1,111","1,150","1,387","1,686",157,226,249,261,261,261,261,261,-21.59,-8.29,4.08,1.96,-4.20,0.96,7.03,7.99,-73.49,-27.56,9.48,4.97,-9.87,2.74,18.68,19.52,"-2,528",-610,178,107,-214,54,393,498,N/A,N/A,17.82,49.19,N/A,129.04,17.75,14.03,1.36,2.33,1.46,2.26,5.16,3.58,2.98,2.46,"32,457","34,837","39,595","53,813","53,813", , , 
186,186,082210,옵트론텍 *,"9,520/ -460","24,220,599/ 544,675","370,075","1,381","1,546","1,436","2,389","2,067","2,126","2,417","2,568",169,171,135,173,43,109,169,209,22,69,29,60,-78,78,107,141,"2,250","2,210","2,326","2,802","2,820","2,932","3,118","3,298","1,473","1,290","1,410","1,826","1,854","1,891","1,981","2,019",777,920,916,976,966,"1,036","1,143","1,279",827,947,972,"1,072",971,"1,043","1,143","1,283",103,113,113,113,118,119,119,119,0.95,3.11,1.27,2.34,-2.79,2.69,3.54,4.38,7.03,5.25,3.67,9.79,-7.52,7.65,9.61,11.46,268,207,156,444,-316,311,424,561,22.91,31.46,28.15,16.68,N/A,30.62,22.45,16.96,1.47,1.49,0.96,1.47,2.82,2.13,1.96,1.75,"20,666","22,561","22,561","22,561","23,676", , , 
187,187,082270,젬백스 *,"20,200/ -150","39,798,059/ 0","89,333",284,479,472,427,657, , , ,-62,-14,-7,-84,14, , , ,-409,-125,-107,-948,16, , , ,"1,897","1,598","1,726","1,605","1,588", , , ,893,937,588,682,236, , , ,"1,004",661,"1,138",923,"1,352", , , ,534,661,"1,138",923,"1,352", , , ,153,154,176,192,198, , , ,-22.09,-7.14,-6.44,-56.91,1.02, , , ,-41.42,-20.67,-11.90,-91.99,1.44, , , ,-696,-402,-304,"-2,463",41, , , ,N/A,N/A,N/A,N/A,578.82, , , ,5.75,6.38,3.66,15.76,6.90, , , ,"30,589","30,758","35,260","38,483","39,597", , , 
188,188,075130,플랜티넷 *,"10,450/ -100","8,960,000/ 0",0,278,221,232,236,240, , , ,42,12,29,27,14, , , ,31,-7,15,27,14, , , ,830,820,812,833,821, , , ,65,73,75,78,83, , , ,764,746,737,755,738, , , ,702,683,672,669,650, , , ,45,45,45,45,45, , , ,3.73,-0.90,1.83,3.24,1.68, , , ,3.75,-1.37,1.96,3.53,1.52, , , ,292,-106,148,264,112, , , ,23.72,N/A,29.66,17.25,54.52, , , ,0.82,0.63,0.53,0.54,0.74, , , ,"8,960","8,960","8,960","8,960","8,960", , , 
189,189,080440,에스제이케이 *,498/ +0,"13,325,960/ 0",0,262,129,88,63,41, , , ,-18,-60,-49,-82,-55, , , ,-39,-85,-75,-109,-109, , , ,653,481,455,596,553, , , ,519,332,322,466,421, , , ,134,149,133,131,133, , , ,160,150,133,131,133, , , ,108,147,170,38,67, , , ,-5.38,-14.96,-15.98,-20.68,-19.00, , , ,-14.74,-47.39,-52.88,-82.41,-82.93, , , ,-634,"-1,316","-1,200","-1,512",-857, , , ,N/A,N/A,N/A,N/A,N/A, , , ,1.80,2.32,1.55,1.91,1.16, , , ,"4,314","5,890","6,808","7,643","13,326", , , 
190,190,073490,이노와이어리스 *,"44,750/ -850","6,737,544/ 0",0,527,607,640,968,930,"1,032","1,378","1,631",-37,6,2,153,138,145,227,280,-98,-2,2,131,131,133,208,248,822,858,976,"1,210","1,250","1,451","1,707","2,019",150,197,305,401,213,295,356,435,672,661,671,809,"1,037","1,157","1,352","1,584",672,661,671,809,"1,037","1,157","1,352","1,584",30,30,30,30,34,34,34,34,-11.38,-0.25,0.24,12.03,10.65,9.85,13.14,13.31,-13.63,-0.32,0.33,17.76,14.19,12.31,16.99,17.24,"-1,636",-36,36,"2,190","1,944","2,004","3,161","3,755",N/A,N/A,694.74,15.16,32.04,22.33,14.16,11.92,0.81,2.02,2.25,2.46,4.05,2.61,2.23,1.90,"6,003","6,003","6,003","6,003","6,738", , , 
191,191,079950,인베니아 *,"2,970/ -60","23,200,000/ 0","2,000","1,515","1,822","1,728","1,462","1,410", , , ,54,85,72,41,48, , , ,83,11,57,12,-48, , , ,"1,133","1,375","1,545","1,866","1,420", , , ,712,943,"1,091","1,415","1,012", , , ,421,432,455,451,409, , , ,421,432,455,451,409, , , ,116,116,116,116,116, , , ,8.31,0.89,3.90,0.68,-2.90, , , ,21.83,2.60,12.86,2.57,-11.09, , , ,359,48,246,50,-206, , , ,15.82,89.66,12.01,51.13,N/A, , , ,2.93,2.16,1.42,1.24,1.38, , , ,"23,200","23,200","23,200","23,200","23,200", , , 
192,192,079960,동양이엔피 *,"19,250/ -500","7,860,000/ 0",0,"4,406","4,247","3,911","4,827","4,614", , , ,160,144,41,293,410, , , ,151,87,51,256,235, , , ,"2,611","2,696","2,658","2,872","3,268", , , ,702,741,693,685,850, , , ,"1,909","1,954","1,965","2,187","2,418", , , ,"1,902","1,946","1,955","2,187","2,418", , , ,39,39,39,39,39, , , ,5.85,3.29,1.92,9.26,7.66, , , ,8.41,4.46,2.56,12.15,10.21, , , ,"1,971","1,091",635,"3,200","2,990", , , ,6.65,11.27,14.57,5.08,6.17, , , ,0.54,0.49,0.37,0.58,0.60, , , ,"7,860","7,860","7,860","7,860","7,860", , , 
193,193,080220,제주반도체 *,"5,810/ -60","34,442,833/ 0","90,158",566,"1,170","1,487","1,621","1,815", , , ,5,84,128,61,53, , , ,-8,39,91,-49,91, , , ,875,931,"2,260","2,242","2,071", , , ,497,417,"1,308","1,344",973, , , ,378,514,952,898,"1,099", , , ,378,515,751,696,883, , , ,119,130,144,145,164, , , ,-0.93,4.36,5.67,-2.16,4.21, , , ,-1.98,8.93,16.81,-6.63,9.72, , , ,-32,156,373,-168,236, , , ,N/A,28.21,9.68,N/A,15.88, , , ,2.55,2.18,1.35,1.65,1.32, , , ,"23,429","25,652","28,561","28,633","32,521", , , 
194,194,079170,한창산업 *,"10,400/ -100","5,200,000/ 0",0,475,539,623,654,563, , , ,35,24,3,10,9, , , ,20,12,14,12,12, , , ,557,582,591,606,604, , , ,43,64,65,82,76, , , ,514,518,526,525,528, , , ,514,518,526,525,528, , , ,26,26,26,26,26, , , ,3.70,2.12,2.42,1.96,1.94, , , ,4.01,2.33,2.72,2.24,2.23, , , ,390,232,273,226,226, , , ,22.43,26.60,20.18,24.19,33.48, , , ,0.88,0.62,0.54,0.54,0.74, , , ,"5,200","5,200","5,200","5,200","5,200", , , 
195,195,079810,디이엔티 *,"6,490/ -510","13,036,859/ 2,279,627","175,435",455,"1,768",750,297,230, , , ,-60,23,-119,-65,-62, , , ,-60,31,-113,-72,-98, , , ,606,745,600,460,520, , , ,397,462,424,279,264, , , ,209,282,177,181,256, , , ,209,282,177,181,256, , , ,42,45,45,62,77, , , ,-11.71,4.56,-16.85,-13.49,-20.03, , , ,-25.51,12.53,-49.34,-39.95,-44.87, , , ,-718,343,"-1,262",-580,-706, , , ,N/A,12.46,N/A,N/A,N/A, , , ,3.62,1.32,0.97,2.22,5.45, , , ,"8,300","8,980","8,980","12,336","13,037", , , 
196,196,080000,에스엔유 *,"4,590/ -90","34,322,870/ 0","10,000",579,"1,162",826,643,"1,019", , , ,-159,59,110,89,87, , , ,-181,57,98,77,50, , , ,"1,341","1,497","1,365","1,520","1,505", , , ,445,545,287,366,300, , , ,896,952,"1,077","1,154","1,204", , , ,896,952,"1,077","1,154","1,204", , , ,156,156,172,172,172, , , ,-13.91,4.05,6.87,5.35,3.29, , , ,-22.77,6.22,9.68,6.92,4.21, , , ,-728,184,286,225,145, , , ,N/A,21.10,10.15,12.09,27.14, , , ,1.77,1.25,0.91,0.80,1.10, , , ,"31,250","31,250","34,323","34,323","34,323", , , 
197,197,052220,iMBC *,"3,755/ -45","23,000,000/ 0",0,672,574,581,516,437, , , ,19,1,9,17,11, , , ,18,-2,-16,23,13, , , ,708,654,624,666,695, , , ,174,130,112,132,142, , , ,535,524,513,534,553, , , ,524,514,502,522,538, , , ,115,115,115,115,115, , , ,2.55,-0.26,-2.51,3.52,1.91, , , ,4.59,-0.21,-3.32,4.17,2.06, , , ,103,-5,-73,93,47, , , ,37.04,N/A,N/A,26.06,94.08, , , ,1.68,1.47,1.03,1.07,1.91, , , ,"23,000","23,000","23,000","23,000","23,000", , , 
198,198,079650,서산 *,"2,950/ -50","20,000,000/ 0",0,"1,126","1,004",834,524,396, , , ,220,73,-25,-49,-84, , , ,169,61,-16,-28,-126, , , ,"1,230","1,266","1,243","1,192","1,099", , , ,114,97,84,79,126, , , ,"1,116","1,169","1,159","1,113",973, , , ,700,734,734,705,627, , , ,20,20,20,20,20, , , ,14.46,4.89,-1.25,-2.33,-11.03, , , ,13.32,5.43,-1.05,-1.67,-9.69, , , ,439,195,-39,-60,-323, , , ,11.00,20.52,N/A,N/A,N/A, , , ,1.38,1.09,0.95,1.01,0.75, , , ,"20,000","20,000","20,000","20,000","20,000", , , 
199,199,052900,KMH하이텍 *,"2,140/ +5","46,885,499/ 0","60,000",469,515,610,590,747, , , ,18,6,42,52,73, , , ,19,-4,46,22,16, , , ,634,657,770,754,"1,003", , , ,149,138,114,118,240, , , ,485,520,656,637,764, , , ,485,519,656,637,763, , , ,219,234,234,234,234, , , ,3.41,-0.67,6.49,2.91,1.81, , , ,4.46,-0.87,7.88,3.45,2.24, , , ,44,-9,99,48,33, , , ,35.17,N/A,9.14,27.02,48.59, , , ,1.30,0.97,0.61,0.89,0.95, , , ,"43,755","46,885","46,885","46,885","46,885", , , 
